invoice_no,customer_id,mall_id,payment_id,invoice_date
I133527,C131842,6,2,2023-01-12
I133529,C143717,6,1,2021-10-05
I133530,C863287,9,1,2023-01-06
I133536,C281143,1,2,2023-02-18
I133539,C283172,3,1,2021-07-13
I133542,C186761,6,3,2021-09-04
I133545,C931477,4,3,2022-02-17
I133550,C904706,1,3,2021-06-25
I133553,C160315,6,1,2022-09-21
I133555,C299205,7,3,2021-10-30
I133559,C145347,4,3,2021-12-06
I133562,C137102,4,3,2021-01-02
I133570,C309699,3,1,2022-03-30
I133571,C159974,7,1,2021-07-26
I133573,C287407,6,3,2022-03-23
I133574,C358254,10,1,2022-05-31
I133579,C711467,8,1,2021-09-07
I133584,C295124,4,3,2023-01-04
I133588,C250961,3,1,2021-12-07
I133591,C135746,6,1,2022-08-29
I133592,C174244,1,3,2021-06-10
I133594,C141260,6,3,2022-12-06
I133600,C212997,6,1,2022-03-23
I133603,C238370,1,3,2023-01-30
I133605,C324983,3,1,2021-05-04
I133607,C291178,4,2,2021-02-02
I133609,C179802,9,3,2021-12-03
I133619,C174292,2,1,2022-01-30
I133621,C967165,7,2,2023-01-21
I133624,C279711,6,2,2021-10-01
I133627,C138680,1,3,2021-05-22
I133628,C625439,2,2,2021-07-19
I133630,C109921,1,3,2021-12-14
I133631,C113168,1,2,2021-04-01
I133633,C163932,3,1,2021-01-18
I133637,C739772,9,2,2022-07-24
I133642,C582469,4,1,2021-12-31
I133644,C312946,4,1,2021-01-20
I133648,C337614,1,3,2022-10-31
I133652,C188840,5,2,2022-02-18
I133655,C329419,6,1,2022-02-01
I133661,C284314,1,3,2023-01-23
I133662,C320967,1,2,2021-08-25
I133663,C261309,1,3,2022-11-12
I133667,C193454,9,2,2022-01-30
I133674,C123190,6,3,2022-07-29
I133677,C143063,6,1,2021-08-18
I133680,C286188,3,2,2023-01-13
I133687,C302591,1,1,2022-05-21
I133697,C160627,6,3,2021-04-01
I133701,C989462,2,3,2022-11-13
I133703,C277596,1,3,2021-01-01
I133704,C194722,4,3,2021-09-19
I133706,C189585,6,1,2022-05-06
I133707,C117577,3,3,2022-07-12
I133714,C149802,7,1,2022-10-01
I133715,C613199,1,1,2022-12-30
I133719,C292353,7,3,2021-07-13
I133721,C361838,2,3,2022-07-29
I133729,C828823,8,3,2021-11-18
I133730,C863863,5,3,2022-03-23
I133732,C292934,3,2,2021-04-23
I133734,C129614,3,3,2021-10-26
I133737,C162711,5,3,2023-01-12
I133738,C129294,9,3,2022-08-05
I133739,C174698,6,3,2021-03-21
I133741,C303304,2,3,2022-01-29
I133742,C202181,3,1,2022-04-19
I133748,C269904,3,3,2021-03-01
I133753,C328132,10,3,2021-09-21
I133764,C983598,7,3,2022-06-02
I133765,C288657,3,3,2021-02-04
I133766,C326173,1,2,2022-07-22
I133773,C278982,4,3,2021-02-24
I133775,C180754,4,3,2022-10-19
I133776,C178631,6,1,2021-07-11
I133777,C409871,8,3,2022-11-13
I133778,C304055,7,2,2022-02-28
I133788,C243140,2,1,2022-11-01
I133793,C374754,8,3,2022-01-19
I133794,C814052,4,1,2022-12-26
I133795,C260822,2,3,2022-09-18
I133799,C753331,6,3,2022-10-05
I133800,C144916,8,3,2022-03-22
I133802,C267462,6,1,2023-02-04
I133810,C841380,6,3,2021-08-20
I133814,C312689,7,3,2022-02-17
I133817,C228662,2,3,2023-02-04
I133820,C292788,1,2,2022-08-25
I133821,C250146,10,3,2022-02-12
I133822,C162869,1,3,2022-10-04
I133827,C195710,6,1,2022-11-02
I133828,C324998,8,1,2022-04-18
I133832,C599435,9,2,2023-01-03
I133834,C110963,1,1,2021-01-04
I133836,C284760,3,1,2022-07-07
I133837,C295798,6,2,2021-12-08
I133842,C154126,1,2,2021-09-23
I133843,C461864,1,3,2021-06-14
I133844,C286569,5,1,2021-12-01
I133845,C151199,2,2,2022-02-08
I133846,C278640,1,3,2023-03-03
I133847,C207145,1,1,2023-02-20
I133848,C593908,1,2,2022-05-06
I133851,C941880,10,3,2021-04-14
I133852,C298687,6,3,2021-01-20
I133855,C336099,4,1,2021-06-15
I133856,C255635,5,3,2021-09-30
I133863,C174220,5,3,2021-05-11
I133871,C698987,6,1,2021-11-07
I133874,C512506,7,3,2022-08-18
I133877,C166214,5,3,2022-09-20
I133881,C176031,3,2,2022-02-21
I133883,C257685,4,3,2022-05-08
I133884,C273801,5,3,2021-07-27
I133886,C156553,10,1,2022-12-11
I133891,C189234,2,3,2021-02-19
I133893,C845762,4,3,2023-02-19
I133896,C495959,4,1,2022-04-16
I133904,C277277,1,1,2022-05-24
I133909,C238493,3,3,2021-07-28
I133913,C258167,1,3,2021-12-22
I133915,C990146,6,1,2021-09-12
I133918,C828512,5,3,2022-09-02
I133920,C231168,6,1,2021-03-21
I133922,C330413,1,2,2021-03-26
I133926,C576605,5,1,2022-12-03
I133928,C217716,6,3,2022-06-03
I133929,C225704,2,3,2022-12-12
I133931,C259608,2,1,2022-06-28
I133932,C242740,6,2,2022-11-12
I133934,C880380,4,1,2022-02-19
I133935,C307265,1,1,2021-09-21
I133938,C249649,8,2,2022-06-13
I133940,C420958,6,1,2021-04-14
I133943,C137253,3,3,2022-05-07
I133946,C657345,4,3,2021-04-06
I133947,C848178,7,3,2021-05-15
I133952,C233646,6,3,2023-02-02
I133959,C206373,6,1,2022-05-23
I133968,C664377,3,1,2022-07-17
I133974,C920375,1,1,2021-09-24
I133977,C325244,10,2,2022-11-21
I133984,C511492,10,3,2022-11-15
I133989,C292579,8,3,2023-02-08
I133991,C119039,1,3,2021-10-11
I133996,C103218,8,3,2022-09-03
I133997,C485761,2,1,2021-06-21
I133999,C215904,1,3,2022-02-10
I134004,C251103,6,3,2021-10-29
I134010,C102006,9,3,2021-05-02
I134011,C133654,4,1,2022-06-29
I134013,C166231,5,3,2023-02-04
I134020,C112114,1,1,2022-01-31
I134029,C131487,9,3,2021-10-30
I134031,C564301,6,3,2022-08-19
I134036,C176017,6,2,2022-08-31
I134040,C137467,5,1,2022-12-12
I134042,C286116,3,1,2022-08-11
I134047,C312859,3,1,2021-05-27
I134048,C178371,3,3,2022-11-09
I134051,C333866,7,1,2022-08-25
I134053,C472747,5,3,2021-08-25
I134054,C188380,8,2,2021-01-19
I134056,C321520,9,2,2021-06-23
I134057,C799155,4,1,2021-08-13
I134059,C102280,8,1,2022-04-10
I134061,C272642,4,3,2021-06-20
I134066,C273883,6,3,2021-03-28
I134067,C270099,5,1,2022-01-09
I134072,C301420,8,1,2022-03-28
I134074,C301535,6,1,2021-02-02
I134075,C230576,5,3,2021-03-21
I134076,C392962,2,1,2021-09-12
I134079,C310057,8,2,2021-09-05
I134081,C196625,3,3,2021-12-25
I134084,C258068,1,1,2021-04-19
I134085,C200743,3,3,2021-02-19
I134087,C797804,2,3,2022-10-10
I134089,C216646,1,2,2022-12-04
I134093,C675065,6,3,2022-02-23
I134096,C207149,2,3,2021-12-29
I134097,C279911,6,2,2022-09-30
I134103,C267351,4,3,2022-10-19
I134105,C216624,6,1,2021-02-03
I134110,C254979,5,3,2021-02-16
I134111,C227608,1,2,2021-07-26
I134112,C326392,3,3,2021-08-26
I134113,C291220,1,1,2021-03-03
I134115,C239561,4,1,2021-07-15
I134118,C129136,2,1,2021-08-23
I134122,C563818,6,3,2022-03-17
I134124,C169308,2,2,2022-06-12
I134126,C847171,5,2,2022-08-30
I134129,C178534,1,1,2022-01-19
I134140,C351498,4,1,2022-03-16
I134142,C112355,8,2,2021-06-17
I134143,C333340,4,2,2021-12-12
I134148,C148545,7,1,2021-08-30
I134152,C980805,5,2,2021-05-16
I134156,C279108,1,2,2021-04-12
I134157,C270853,1,1,2021-12-07
I134158,C299022,8,3,2022-09-20
I134159,C213619,4,2,2021-09-20
I134162,C107182,6,1,2022-07-25
I134166,C254908,6,2,2022-12-08
I134168,C355184,1,1,2021-08-01
I134171,C186698,1,1,2022-01-30
I134173,C187838,6,2,2022-01-12
I134174,C103933,1,3,2023-01-10
I134176,C164808,1,3,2022-10-30
I134178,C191678,1,2,2022-03-07
I134179,C183462,5,1,2021-05-05
I134188,C197855,1,1,2022-07-31
I134190,C235602,9,1,2021-08-10
I134194,C147360,3,1,2021-07-09
I134195,C312025,6,3,2023-01-02
I134197,C973327,9,1,2021-09-28
I134199,C189981,1,3,2021-02-28
I134200,C138164,1,1,2022-06-14
I134201,C339705,3,3,2021-07-21
I134203,C160012,4,3,2021-03-20
I134205,C441017,5,2,2021-10-15
I134206,C258802,6,1,2021-06-30
I134210,C523881,3,2,2021-01-02
I134211,C719449,8,1,2023-01-15
I134212,C135306,4,1,2021-09-11
I134215,C226381,10,1,2022-08-05
I134216,C284810,3,3,2022-07-26
I134219,C132267,7,2,2022-03-24
I134227,C131272,6,3,2022-09-16
I134232,C191928,8,1,2022-03-17
I134238,C195123,4,3,2022-03-24
I134241,C184180,3,3,2022-08-01
I134244,C567503,3,2,2023-02-18
I134249,C268891,7,2,2021-03-08
I134250,C336725,3,3,2022-04-25
I134251,C228452,6,1,2021-01-27
I134255,C100030,6,3,2022-10-13
I134258,C133712,1,3,2021-04-23
I134260,C241006,5,3,2023-01-30
I134261,C274064,3,3,2021-03-07
I134263,C296408,4,1,2022-10-23
I134265,C139912,3,1,2022-10-24
I134267,C217721,6,2,2022-09-05
I134272,C318225,4,2,2022-12-01
I134278,C208736,6,3,2021-11-14
I134279,C208381,3,1,2021-05-09
I134281,C102332,6,1,2022-06-21
I134287,C270105,4,3,2021-11-13
I134289,C319183,7,1,2022-03-23
I134293,C117384,5,3,2022-11-16
I134304,C102409,4,3,2021-06-29
I134305,C482055,7,1,2021-03-28
I134307,C639136,1,3,2021-05-23
I134308,C153095,5,1,2022-01-08
I134310,C252070,8,2,2021-03-31
I134311,C256161,5,3,2021-12-23
I134312,C146913,5,1,2023-03-06
I134321,C283605,1,3,2022-03-10
I134323,C561881,6,3,2022-04-13
I134329,C542730,3,2,2022-10-28
I134330,C849036,6,3,2023-03-05
I134332,C288685,6,3,2023-02-02
I134334,C203948,7,3,2023-02-09
I134335,C145390,4,3,2022-01-26
I134342,C888972,4,3,2022-01-01
I134348,C226121,9,3,2022-04-26
I134350,C194911,4,2,2022-01-10
I134353,C619193,6,1,2021-07-05
I134354,C366818,6,2,2022-12-29
I134368,C294364,7,3,2022-11-03
I134370,C524812,1,1,2022-11-10
I134371,C111533,3,3,2021-02-05
I134374,C177487,6,3,2022-11-01
I134378,C506406,8,2,2021-06-18
I134380,C268609,1,3,2022-03-23
I134384,C523266,3,3,2021-07-06
I134385,C222218,3,3,2022-01-12
I134394,C302232,5,1,2022-10-27
I134398,C969604,4,1,2021-03-24
I134399,C953724,1,3,2023-01-01
I134411,C404528,10,3,2021-10-20
I134412,C110816,1,1,2022-07-28
I134415,C286072,6,1,2022-01-25
I134416,C972231,3,3,2021-07-28
I134418,C210831,4,2,2022-08-13
I134425,C702901,1,3,2021-09-20
I134426,C127925,1,1,2022-04-13
I134429,C361188,6,3,2022-12-25
I134434,C385890,10,1,2021-05-22
I134435,C179198,2,3,2021-11-24
I134439,C312388,1,1,2021-10-26
I134446,C661696,6,3,2023-01-24
I134449,C922453,2,3,2021-01-05
I134451,C236883,3,1,2021-04-13
I134452,C112750,2,1,2023-01-15
I134456,C144198,6,1,2023-01-14
I134459,C307431,4,3,2021-03-25
I134462,C217485,2,1,2022-09-18
I134467,C275416,3,3,2021-09-02
I134468,C274416,3,3,2021-07-19
I134469,C334781,1,2,2021-12-04
I134472,C742022,5,1,2021-09-03
I134474,C269622,3,1,2021-07-06
I134479,C311896,8,2,2022-09-22
I134484,C674613,8,3,2022-12-15
I134486,C141302,2,3,2022-05-16
I134489,C277617,4,3,2021-07-23
I134490,C286015,6,3,2021-09-03
I134491,C705797,4,3,2021-05-02
I134498,C700218,3,1,2021-11-22
I134500,C365896,3,3,2021-01-15
I134503,C219431,3,1,2022-10-24
I134505,C147317,3,3,2021-02-28
I134507,C391578,6,3,2022-11-18
I134508,C226305,3,1,2021-10-03
I134510,C182348,5,2,2021-08-29
I134517,C183232,7,2,2022-10-14
I134519,C212849,9,1,2021-04-13
I134523,C398936,5,3,2021-11-16
I134524,C251801,4,3,2022-09-13
I134526,C177194,9,1,2021-08-16
I134527,C843359,9,3,2022-03-17
I134533,C163550,6,1,2022-03-07
I134538,C245316,6,3,2021-07-08
I134539,C279666,8,2,2022-12-04
I134541,C225865,10,1,2023-02-10
I134542,C119767,10,1,2022-03-13
I134552,C560679,1,3,2021-09-30
I134557,C315606,1,2,2021-08-06
I134558,C284296,5,2,2021-03-15
I134559,C319924,1,1,2021-02-07
I134568,C869404,8,3,2021-02-03
I134569,C309983,1,1,2023-01-10
I134573,C212788,6,3,2022-03-25
I134575,C559332,5,2,2021-03-24
I134578,C570050,1,3,2021-09-24
I134589,C781606,8,1,2023-01-17
I134591,C425422,2,1,2022-10-10
I134594,C328878,4,2,2021-08-30
I134596,C328501,5,1,2023-01-15
I134600,C232292,1,2,2021-07-08
I134607,C223057,6,1,2023-02-27
I134614,C217015,3,3,2022-05-07
I134618,C106153,3,3,2022-11-20
I134619,C202276,6,3,2022-10-06
I134629,C917099,4,3,2022-08-06
I134630,C398820,7,1,2021-06-23
I134632,C311621,3,2,2021-06-14
I134634,C161832,6,2,2022-07-27
I134637,C189387,5,1,2022-02-16
I134645,C155400,3,1,2022-05-24
I134660,C258538,3,3,2022-12-03
I134665,C116749,4,3,2022-08-08
I134669,C455743,3,3,2021-03-25
I134674,C307652,4,3,2022-12-09
I134675,C173469,6,2,2022-01-22
I134677,C246670,8,1,2022-01-16
I134682,C586689,6,3,2022-10-04
I134684,C237655,1,1,2021-05-06
I134688,C590297,1,2,2021-08-29
I134690,C212057,3,3,2021-12-07
I134696,C550228,5,1,2021-05-13
I134701,C457991,5,3,2022-07-05
I134702,C953292,6,3,2023-01-31
I134703,C332275,1,3,2021-11-29
I134712,C215417,1,2,2021-10-16
I134721,C310583,1,1,2021-01-11
I134722,C209365,5,2,2022-10-13
I134724,C172948,5,3,2021-10-15
I134725,C159232,1,2,2022-11-07
I134732,C245892,1,1,2021-05-03
I134733,C178598,6,2,2021-01-24
I134734,C196202,7,2,2021-12-29
I134737,C952658,4,3,2022-09-23
I134738,C179531,8,1,2021-06-07
I134740,C335621,9,2,2022-10-09
I134741,C331000,2,2,2021-05-31
I134748,C159791,1,3,2022-07-10
I134749,C237667,1,3,2022-07-04
I134750,C161050,9,3,2021-07-10
I134753,C675144,4,3,2022-01-23
I134756,C947169,3,1,2023-02-11
I134759,C106637,7,1,2021-02-15
I134760,C227705,7,1,2022-12-23
I134764,C188444,9,3,2022-02-24
I134767,C222368,6,3,2021-01-23
I134769,C604360,1,2,2022-01-04
I134771,C284777,3,3,2021-01-27
I134773,C870244,1,1,2022-09-17
I134774,C329409,6,3,2021-08-24
I134776,C251932,3,3,2022-01-31
I134780,C288191,4,3,2023-02-20
I134783,C323975,6,2,2021-04-04
I134786,C278891,6,3,2022-01-04
I134788,C205163,6,3,2021-06-11
I134790,C203580,6,1,2022-01-13
I134800,C109848,5,3,2021-09-19
I134802,C224132,3,2,2021-02-02
I134805,C299384,1,3,2022-12-29
I134807,C528654,8,1,2021-04-09
I134814,C259775,4,3,2021-09-26
I134816,C322908,7,3,2022-07-25
I134817,C230747,1,3,2021-01-23
I134824,C234481,4,2,2022-07-26
I134825,C153368,6,3,2021-05-18
I134826,C275039,6,2,2021-08-08
I134828,C235299,2,2,2023-03-02
I134829,C164531,1,1,2021-11-12
I134830,C309255,3,1,2022-05-01
I134833,C220442,1,3,2021-03-31
I134836,C317995,1,3,2021-06-29
I134838,C697721,1,1,2022-04-30
I134839,C245811,1,3,2021-12-28
I134844,C215607,1,3,2021-11-02
I134847,C329062,5,1,2022-09-13
I134849,C295281,2,1,2021-03-04
I134851,C335427,6,3,2022-02-16
I134852,C326905,2,1,2022-01-01
I134854,C148188,1,1,2022-10-05
I134859,C271954,6,3,2021-07-07
I134865,C131778,3,1,2022-09-27
I134872,C759622,3,2,2021-06-08
I134879,C184428,1,3,2022-09-03
I134882,C688073,3,2,2021-09-27
I134892,C212902,6,3,2022-05-26
I134896,C121079,1,1,2021-10-25
I134897,C135830,4,3,2022-08-30
I134902,C589083,7,2,2023-03-02
I134904,C267801,5,1,2022-04-13
I134914,C939128,6,3,2021-01-24
I134915,C151271,6,1,2022-01-26
I134917,C192178,1,1,2021-01-26
I134923,C208217,7,1,2022-03-20
I134925,C313120,4,3,2021-04-02
I134927,C162771,1,1,2022-07-29
I134939,C752254,3,1,2021-08-30
I134942,C327201,1,3,2022-02-04
I134945,C371954,9,3,2021-11-25
I134946,C272717,3,2,2022-01-08
I134950,C610114,6,1,2021-06-28
I134952,C127652,3,1,2021-02-19
I134953,C223777,7,3,2023-01-22
I134955,C667044,3,1,2022-06-19
I134968,C287117,7,3,2023-02-15
I134984,C272338,6,2,2022-07-26
I134988,C259854,3,1,2022-01-19
I134990,C673454,6,3,2021-04-09
I134991,C304665,3,1,2021-08-24
I134992,C821242,1,1,2023-02-28
I135004,C149320,6,3,2022-06-12
I135005,C147494,9,1,2021-05-04
I135006,C204025,7,3,2022-11-14
I135008,C747743,3,2,2021-01-09
I135009,C142389,6,3,2022-11-02
I135010,C637785,6,1,2022-05-24
I135013,C183547,2,2,2023-01-25
I135017,C263801,5,1,2021-08-01
I135022,C772753,6,3,2021-03-24
I135029,C289007,6,3,2022-10-28
I135031,C272150,4,1,2021-07-09
I135035,C283207,3,3,2022-09-22
I135039,C247245,3,2,2023-03-05
I135041,C189288,8,1,2022-11-30
I135045,C204001,3,3,2023-02-25
I135046,C201123,2,3,2021-05-02
I135047,C481189,5,3,2022-03-28
I135049,C100273,6,3,2022-03-02
I135057,C643519,3,1,2021-07-20
I135058,C474910,4,3,2021-05-16
I135059,C605815,1,3,2021-11-26
I135060,C855314,10,3,2022-08-23
I135062,C146678,5,3,2022-05-29
I135064,C410569,4,3,2021-10-17
I135070,C145720,10,3,2022-02-07
I135079,C275297,4,3,2021-03-15
I135080,C109707,8,3,2022-08-09
I135082,C793307,9,2,2023-02-14
I135083,C302169,2,3,2021-03-28
I135088,C328196,9,1,2023-01-25
I135094,C135755,10,1,2021-09-12
I135095,C277728,9,2,2023-02-04
I135098,C322924,1,3,2022-09-09
I135101,C115472,10,2,2021-08-24
I135104,C100305,6,3,2021-11-22
I135107,C877800,3,3,2021-01-07
I135110,C103164,4,1,2021-11-11
I135120,C585495,6,1,2023-02-16
I135122,C138447,7,1,2023-02-12
I135123,C183174,5,3,2022-11-28
I135124,C314793,6,3,2022-12-16
I135128,C143640,2,3,2021-06-30
I135132,C724004,3,3,2022-02-28
I135134,C130016,3,1,2021-03-01
I135137,C237300,5,3,2021-07-26
I135141,C267415,6,3,2022-02-05
I135146,C142681,4,3,2021-02-12
I135148,C123964,7,1,2022-08-01
I135149,C143638,1,2,2022-06-09
I135151,C158839,8,3,2022-09-12
I135154,C114224,10,1,2021-10-04
I135158,C138747,10,1,2021-05-28
I135165,C234133,9,2,2023-02-06
I135168,C136245,7,2,2021-05-01
I135171,C177104,4,3,2021-06-01
I135172,C362771,6,3,2022-05-13
I135177,C128154,3,1,2021-05-07
I135183,C265293,6,3,2023-02-08
I135185,C286235,1,3,2022-05-21
I135187,C267881,4,1,2022-03-19
I135190,C186090,6,3,2021-12-29
I135194,C136227,3,3,2021-02-16
I135195,C268128,6,3,2022-10-28
I135197,C542170,5,3,2021-03-22
I135199,C254947,1,1,2021-12-29
I135204,C198721,10,1,2021-04-28
I135205,C641797,4,3,2022-09-16
I135209,C275218,3,1,2021-07-29
I135210,C961820,5,3,2021-07-31
I135214,C183672,3,1,2021-07-07
I135216,C235965,4,1,2021-08-16
I135218,C235075,2,1,2021-04-29
I135221,C310815,3,3,2022-04-13
I135230,C499945,5,3,2022-06-15
I135232,C163319,4,2,2021-03-25
I135236,C257702,7,3,2022-08-30
I135237,C975738,7,1,2023-02-13
I135240,C179515,5,3,2022-08-12
I135246,C107231,6,3,2022-03-26
I135254,C298326,5,1,2023-01-12
I135255,C644021,5,3,2022-10-05
I135257,C148534,6,2,2021-01-04
I135263,C190449,9,3,2023-01-03
I135265,C276915,5,1,2021-04-23
I135269,C954864,5,2,2022-04-05
I135270,C119373,10,3,2022-09-15
I135278,C186046,3,1,2022-12-18
I135279,C289783,8,1,2021-08-04
I135280,C164420,1,3,2022-10-29
I135285,C185719,3,1,2023-01-25
I135286,C135198,6,3,2022-12-04
I135290,C554827,4,1,2021-09-19
I135302,C322163,6,3,2021-08-17
I135303,C179412,7,2,2021-06-15
I135304,C167109,6,3,2022-01-29
I135307,C332039,2,3,2022-05-02
I135312,C976760,4,3,2022-08-11
I135314,C270526,5,2,2022-07-27
I135321,C863183,6,3,2021-08-05
I135323,C338544,6,1,2022-03-17
I135326,C597184,2,3,2021-03-27
I135330,C321330,3,2,2021-05-06
I135333,C336182,5,2,2021-06-24
I135338,C249974,9,1,2022-10-19
I135345,C214231,10,3,2022-07-04
I135357,C184906,1,3,2021-02-11
I135362,C108834,1,3,2021-08-08
I135363,C740585,6,2,2022-10-26
I135365,C313212,10,2,2022-04-18
I135368,C185251,10,2,2022-08-23
I135372,C313576,4,2,2021-03-07
I135374,C105043,1,3,2021-11-21
I135375,C286712,4,3,2021-05-16
I135376,C177267,1,1,2021-02-23
I135382,C197684,1,1,2021-11-27
I135383,C273884,1,3,2021-02-14
I135391,C299079,4,3,2021-02-23
I135399,C462873,1,3,2021-03-04
I135400,C181973,7,1,2022-11-29
I135402,C191557,6,2,2022-05-21
I135405,C136868,8,3,2021-06-25
I135415,C212287,6,3,2023-02-18
I135417,C305994,8,1,2022-09-06
I135421,C388690,2,1,2022-03-24
I135423,C993771,3,3,2023-02-23
I135434,C186303,3,1,2021-11-12
I135439,C466909,2,3,2021-06-12
I135447,C220774,6,2,2022-01-12
I135448,C119919,1,3,2022-07-25
I135451,C298912,6,1,2021-05-19
I135457,C317235,4,1,2021-05-04
I135461,C253310,1,2,2022-08-28
I135467,C469692,3,2,2021-06-24
I135470,C223997,6,3,2021-10-31
I135475,C326822,4,2,2021-06-24
I135477,C598995,1,3,2022-03-28
I135479,C267804,3,2,2022-07-23
I135483,C108683,3,2,2021-09-07
I135488,C436478,5,2,2022-09-15
I135493,C102104,3,1,2022-07-29
I135503,C143227,6,1,2022-11-19
I135504,C815965,3,1,2022-04-26
I135506,C203280,2,1,2022-01-27
I135507,C551455,3,3,2022-08-02
I135508,C197239,7,3,2022-06-17
I135512,C639718,1,2,2022-08-02
I135513,C125060,6,3,2021-09-20
I135515,C181798,6,3,2021-08-24
I135519,C211986,3,3,2021-01-04
I135521,C242594,5,2,2022-03-23
I135522,C118898,6,1,2021-05-05
I135523,C136559,6,1,2022-03-21
I135531,C104174,2,2,2021-04-05
I135532,C288707,1,2,2021-11-05
I135534,C320851,6,3,2021-09-29
I135535,C268272,4,3,2022-06-25
I135542,C543319,1,2,2021-07-07
I135543,C180228,9,3,2022-11-27
I135544,C494816,4,3,2022-07-10
I135546,C539931,4,2,2021-05-27
I135548,C305957,5,3,2021-07-15
I135549,C212845,5,1,2022-01-20
I135563,C329660,10,1,2022-09-28
I135565,C610771,4,1,2023-02-11
I135566,C306867,4,3,2023-02-24
I135567,C882930,4,3,2021-09-22
I135570,C194567,10,3,2021-11-12
I135573,C622203,1,2,2021-11-12
I135574,C180977,3,2,2021-12-26
I135576,C698021,5,2,2022-12-28
I135585,C203247,1,3,2022-03-19
I135593,C701092,6,1,2022-07-22
I135594,C143384,7,3,2022-10-14
I135596,C338593,5,1,2021-02-15
I135602,C502559,4,3,2022-06-10
I135603,C107851,3,3,2021-06-18
I135604,C108508,2,3,2021-03-05
I135605,C585416,6,3,2021-04-06
I135614,C335360,9,1,2022-02-26
I135620,C331287,3,2,2022-02-05
I135622,C162850,6,3,2021-09-13
I135628,C116789,1,1,2021-03-24
I135641,C328493,8,2,2022-12-15
I135643,C304215,4,3,2021-12-07
I135645,C189525,9,3,2022-04-04
I135651,C131052,7,1,2022-08-05
I135657,C232123,6,1,2022-11-14
I135658,C637390,9,1,2022-04-01
I135659,C332514,8,1,2021-06-30
I135661,C540290,1,3,2022-09-05
I135662,C755295,10,1,2022-12-09
I135669,C873369,3,3,2022-10-18
I135673,C269599,4,1,2021-08-07
I135675,C151006,7,2,2022-04-15
I135676,C738059,6,1,2022-05-14
I135680,C586115,8,2,2022-09-27
I135683,C157650,10,3,2021-05-14
I135690,C144447,6,1,2021-09-22
I135692,C101595,6,1,2022-04-25
I135695,C165256,6,3,2022-06-21
I135696,C249331,3,1,2022-12-03
I135697,C316987,2,3,2021-05-05
I135703,C296390,3,3,2022-04-18
I135704,C106842,8,3,2021-04-15
I135708,C261440,6,1,2021-01-03
I135711,C252451,8,1,2022-12-14
I135713,C241721,4,1,2021-02-03
I135714,C242511,5,3,2021-01-07
I135715,C251636,4,1,2022-03-12
I135717,C987493,3,3,2022-08-01
I135719,C237660,6,1,2022-01-20
I135721,C378098,5,1,2021-05-04
I135722,C111622,1,1,2021-12-16
I135725,C155416,2,2,2022-09-06
I135729,C140327,9,3,2022-12-06
I135733,C329615,3,1,2023-01-25
I135751,C284591,10,1,2022-06-23
I135753,C296354,6,3,2022-11-09
I135758,C165792,6,1,2022-09-26
I135766,C297903,6,1,2021-06-12
I135769,C108087,6,3,2021-09-09
I135774,C250002,8,3,2021-01-23
I135776,C293052,10,3,2022-03-13
I135777,C277390,6,3,2022-12-18
I135784,C207060,8,2,2022-08-19
I135790,C181233,1,3,2021-12-25
I135792,C545134,6,1,2022-10-30
I135793,C687810,4,1,2022-05-15
I135794,C185418,6,3,2021-11-14
I135795,C177479,7,3,2021-06-26
I135796,C170508,1,3,2023-03-03
I135798,C271426,3,3,2022-12-29
I135803,C119658,6,1,2022-03-27
I135807,C164656,5,1,2023-02-18
I135810,C231472,5,3,2022-07-22
I135811,C247130,5,3,2021-02-03
I135821,C197429,8,2,2021-10-21
I135824,C227883,4,1,2021-03-25
I135829,C128891,1,3,2021-07-22
I135831,C287770,3,2,2023-02-18
I135833,C140772,1,1,2021-08-24
I135836,C205474,1,1,2021-06-17
I135837,C272897,4,3,2021-09-05
I135844,C190654,3,2,2022-04-18
I135846,C923564,1,1,2021-02-15
I135849,C732939,1,3,2022-07-25
I135850,C137655,4,3,2023-02-17
I135853,C471777,3,3,2022-11-27
I135857,C106580,6,1,2021-02-13
I135858,C326458,5,1,2023-02-21
I135859,C134323,6,3,2022-08-03
I135860,C109314,3,3,2021-12-25
I135862,C792035,5,1,2021-06-08
I135864,C161788,7,3,2021-01-24
I135866,C319471,3,3,2021-10-30
I135868,C527774,5,3,2021-11-14
I135869,C330583,1,1,2022-02-20
I135871,C175685,5,3,2021-11-30
I135874,C120999,1,2,2022-02-12
I135877,C321541,9,3,2022-04-30
I135886,C141861,2,1,2023-02-21
I135888,C298960,9,1,2022-11-23
I135890,C717132,8,3,2022-07-02
