customer_id,gender,age
C195039,Male,18
C195041,Male,67
C195043,Male,20
C195045,Female,49
C195047,Male,24
C195053,Female,21
C195058,Male,21
C195060,Male,41
C195062,Male,47
C195074,Female,24
C195075,Male,24
C195077,Male,26
C195079,Female,24
C195095,Male,20
C195096,Female,29
C195097,Female,18
C195101,Female,46
C195103,Male,56
C195105,Female,68
C195108,Female,55
C195109,Male,24
C195114,Female,33
C195116,Male,35
C195122,Female,51
C195123,Male,65
C195124,Female,28
C195127,Female,28
C195129,Female,47
C195131,Male,41
C195133,Male,66
C195134,Female,36
C195140,Female,54
C195142,Female,60
C195143,Male,33
C195150,Female,63
C195161,Female,31
C195164,Female,44
C195167,Male,45
C195171,Male,26
C195177,Female,39
C195180,Male,38
C195181,Female,58
C195187,Female,26
C195188,Male,31
C195192,Male,67
C195194,Male,66
C195197,Female,52
C195200,Female,55
C195205,Male,25
C195208,Male,37
C195213,Male,55
C195214,Male,19
C195219,Male,46
C195221,Female,32
C195222,Female,21
C195224,Male,26
C195228,Female,28
C195230,Female,42
C195244,Female,59
C195249,Female,22
C195251,Female,32
C195263,Female,62
C195264,Male,33
C195269,Female,31
C195271,Male,19
C195279,Female,26
C195281,Female,51
C195282,Female,57
C195284,Female,63
C195285,Male,18
C195289,Female,58
C195295,Female,46
C195297,Female,34
C195299,Male,62
C195302,Female,67
C195307,Male,32
C195308,Female,33
C195315,Male,69
C195316,Female,57
C195322,Male,69
C195324,Female,32
C195331,Female,58
C195341,Male,66
C195342,Female,63
C195344,Male,67
C195346,Female,34
C195347,Male,50
C195348,Male,37
C195352,Female,36
C195355,Female,19
C195359,Male,48
C195360,Female,45
C195364,Male,23
C195366,Female,47
C195368,Male,29
C195378,Male,30
C195379,Male,39
C195380,Female,32
C195381,Female,46
C195383,Male,64
C195384,Female,48
C195387,Female,56
C195388,Female,68
C195393,Male,37
C195394,Female,51
C195396,Female,26
C195401,Male,36
C195403,Male,24
C195405,Female,22
C195406,Female,52
C195408,Male,53
C195409,Male,19
C195411,Male,65
C195413,Male,26
C195422,Female,40
C195424,Female,28
C195430,Male,33
C195432,Female,28
C195435,Female,25
C195436,Female,37
C195448,Male,54
C195453,Male,46
C195462,Male,55
C195471,Female,45
C195476,Male,44
C195481,Male,51
C195482,Female,58
C195485,Female,41
C195491,Female,40
C195496,Female,37
C195499,Male,39
C195500,Female,63
C195502,Female,32
C195503,Female,49
C195508,Male,18
C195509,Male,66
C195510,Female,21
C195513,Female,61
C195515,Male,57
C195517,Female,67
C195520,Female,44
C195525,Female,42
C195527,Female,21
C195529,Female,31
C195530,Female,67
C195539,Female,43
C195540,Female,62
C195543,Female,67
C195545,Male,35
C195546,Female,21
C195548,Male,50
C195555,Male,20
C195560,Female,40
C195563,Female,54
C195567,Female,21
C195569,Male,39
C195571,Male,25
C195575,Female,59
C195579,Female,51
C195580,Female,37
C195581,Female,47
C195583,Male,33
C195585,Female,69
C195588,Female,36
C195589,Female,52
C195593,Male,44
C195600,Female,20
C195605,Female,32
C195606,Female,21
C195608,Female,39
C195609,Male,41
C195618,Female,56
C195624,Female,42
C195626,Female,22
C195631,Male,64
C195633,Male,22
C195634,Female,67
C195641,Male,51
C195643,Female,33
C195646,Female,48
C195649,Female,18
C195651,Male,27
C195653,Female,43
C195654,Female,59
C195655,Male,56
C195657,Female,53
C195660,Male,68
C195661,Female,61
C195662,Female,64
C195663,Female,47
C195673,Female,41
C195675,Male,22
C195679,Female,42
C195681,Male,22
C195693,Female,39
C195702,Female,47
C195704,Female,22
C195708,Male,27
C195710,Male,63
C195711,Female,51
C195722,Female,48
C195726,Male,68
C195728,Male,51
C195729,Female,42
C195731,Male,46
C195742,Female,43
C195743,Female,42
C195744,Female,21
C195755,Female,54
C195756,Female,38
C195757,Female,37
C195761,Female,39
C195762,Male,62
C195763,Female,28
C195767,Male,26
C195773,Female,51
C195774,Female,33
C195775,Female,61
C195776,Female,29
C195778,Female,50
C195780,Male,36
C195783,Male,40
C195784,Female,29
C195788,Male,36
C195789,Female,54
C195791,Female,42
C195793,Male,48
C195794,Male,67
C195795,Female,48
C195796,Female,57
C195800,Female,26
C195802,Female,50
C195813,Male,26
C195815,Female,45
C195821,Female,61
C195822,Male,50
C195823,Female,48
C195825,Female,33
C195827,Male,37
C195828,Male,36
C195834,Female,26
C195835,Male,36
C195836,Male,65
C195838,Female,64
C195839,Female,59
C195841,Female,66
C195844,Female,29
C195849,Male,36
C195855,Female,25
C195856,Male,43
C195857,Female,24
C195858,Female,41
C195863,Male,20
C195865,Female,26
C195868,Female,25
C195869,Female,32
C195872,Female,64
C195879,Male,41
C195881,Male,50
C195891,Female,62
C195893,Female,48
C195897,Female,67
C195899,Female,45
C195900,Male,32
C195903,Female,47
C195907,Female,58
C195912,Male,67
C195917,Female,29
C195920,Male,57
C195922,Female,61
C195925,Female,62
C195930,Male,44
C195931,Male,63
C195933,Female,49
C195940,Male,69
C195945,Female,40
C195946,Female,29
C195949,Female,64
C195957,Female,24
C195959,Female,49
C195960,Male,28
C195964,Female,56
C195967,Female,59
C195970,Female,67
C195971,Female,43
C195972,Male,65
C195975,Female,56
C195976,Male,56
C195977,Female,64
C195979,Female,68
C195981,Male,26
C195985,Male,60
C196009,Female,33
C196015,Female,19
C196026,Female,59
C196027,Female,65
C196028,Female,63
C196029,Male,37
C196033,Male,28
C196034,Female,67
C196035,Female,37
C196036,Female,57
C196043,Female,40
C196044,Female,67
C196047,Male,29
C196050,Male,63
C196053,Female,48
C196056,Female,22
C196060,Female,29
C196062,Male,40
C196063,Male,29
C196068,Female,27
C196076,Female,55
C196077,Female,28
C196082,Female,22
C196083,Female,18
C196085,Female,59
C196094,Male,33
C196096,Male,24
C196099,Female,55
C196101,Female,34
C196102,Male,65
C196103,Male,40
C196104,Female,27
C196106,Male,44
C196123,Female,59
C196128,Male,18
C196130,Male,27
C196134,Male,38
C196142,Female,61
C196143,Male,48
C196146,Female,36
C196149,Male,30
C196150,Male,29
C196152,Male,18
C196154,Male,23
C196155,Female,24
C196156,Female,51
C196162,Male,53
C196168,Female,65
C196169,Female,49
C196170,Male,46
C196173,Female,43
C196178,Male,41
C196181,Female,28
C196182,Female,50
C196183,Female,21
C196187,Female,22
C196188,Male,52
C196190,Male,65
C196194,Female,68
C196196,Female,29
C196202,Male,29
C196206,Male,37
C196208,Female,68
C196210,Female,20
C196211,Female,42
C196213,Female,38
C196214,Female,25
C196216,Male,41
C196217,Female,44
C196220,Male,37
C196221,Female,31
C196225,Female,51
C196226,Male,22
C196229,Female,43
C196240,Male,59
C196241,Male,30
C196242,Male,51
C196248,Female,66
C196249,Female,19
C196255,Female,24
C196256,Female,40
C196260,Female,27
C196262,Female,41
C196263,Female,45
C196269,Female,36
C196271,Female,57
C196273,Male,48
C196274,Male,47
C196275,Male,26
C196276,Male,54
C196279,Male,39
C196283,Female,33
C196284,Female,28
C196289,Female,65
C196292,Male,21
C196293,Male,36
C196294,Male,62
C196296,Female,41
C196301,Male,33
C196303,Male,39
C196304,Female,62
C196306,Male,48
C196309,Male,49
C196316,Female,47
C196318,Female,63
C196325,Female,25
C196327,Female,28
C196330,Female,22
C196331,Male,39
C196333,Male,18
C196334,Male,53
C196337,Female,54
C196340,Male,42
C196341,Female,28
C196346,Female,69
C196348,Male,59
C196350,Female,30
C196352,Female,67
C196364,Male,41
C196368,Female,36
C196369,Female,64
C196373,Female,60
C196381,Male,45
C196385,Female,49
C196389,Female,24
C196390,Male,30
C196401,Male,52
C196405,Female,37
C196409,Male,46
C196412,Male,45
C196414,Female,29
C196419,Male,56
C196420,Female,34
C196424,Male,18
C196425,Male,22
C196427,Male,27
C196429,Male,50
C196432,Female,68
C196435,Male,28
C196441,Male,55
C196445,Female,25
C196449,Male,57
C196452,Female,66
C196453,Female,32
C196457,Male,35
C196468,Female,52
C196469,Female,47
C196476,Female,53
C196479,Female,41
C196485,Male,52
C196487,Male,34
C196495,Male,44
C196502,Female,40
C196507,Female,54
C196509,Male,58
C196512,Male,22
C196517,Male,25
C196523,Male,25
C196524,Female,19
C196531,Female,62
C196534,Male,32
C196547,Female,48
C196550,Female,28
C196559,Female,42
C196560,Female,58
C196561,Female,64
C196566,Female,18
C196570,Female,63
C196571,Male,50
C196576,Male,29
C196581,Female,45
C196583,Female,66
C196586,Female,50
C196587,Female,58
C196588,Female,41
C196590,Female,61
C196591,Female,59
C196592,Female,66
C196594,Female,49
C196599,Male,30
C196600,Female,59
C196601,Male,48
C196615,Male,26
C196616,Female,33
C196617,Female,22
C196619,Male,40
C196620,Male,64
C196621,Male,18
C196625,Female,43
C196626,Female,37
C196633,Female,28
C196635,Female,23
C196637,Female,45
C196640,Male,41
C196642,Male,48
C196644,Female,36
C196645,Male,21
C196647,Male,64
C196651,Female,69
C196654,Male,31
C196656,Female,29
C196666,Female,53
C196673,Male,43
C196675,Male,58
C196676,Male,69
C196679,Female,33
C196680,Male,67
C196687,Female,36
C196697,Female,19
C196703,Female,45
C196704,Female,19
C196715,Male,46
C196721,Female,24
C196726,Female,29
C196727,Female,20
C196729,Female,26
C196732,Female,31
C196733,Male,42
C196738,Male,66
C196740,Female,47
C196744,Female,32
C196746,Male,34
C196748,Female,38
C196749,Female,65
C196753,Male,50
C196755,Male,58
C196757,Female,25
C196759,Female,65
C196763,Male,20
C196769,Male,53
C196776,Male,38
C196779,Female,25
C196780,Female,63
C196783,Male,47
C196794,Female,27
C196800,Female,28
C196801,Female,52
C196804,Male,21
C196805,Female,26
C196812,Female,41
C196813,Female,66
C196814,Male,41
C196818,Male,40
C196824,Female,59
C196825,Male,65
C196826,Male,40
C196827,Male,48
C196831,Male,38
C196832,Female,61
C196834,Male,20
C196836,Female,67
C196838,Female,43
C196841,Female,59
C196845,Male,24
C196846,Female,24
C196848,Male,28
C196856,Female,53
C196858,Male,40
C196868,Male,42
C196870,Female,56
C196872,Female,55
C196873,Female,52
C196874,Male,42
C196876,Male,63
C196877,Female,58
C196878,Female,60
C196881,Male,39
C196884,Female,40
C196885,Female,62
C196893,Male,38
C196894,Female,54
C196895,Female,50
C196897,Female,19
C196903,Female,59
C196906,Male,28
C196907,Male,64
C196909,Male,46
C196912,Female,46
C196913,Male,31
C196914,Female,67
C196916,Female,32
C196919,Female,67
C196923,Male,35
C196927,Female,48
C196938,Male,28
C196944,Female,44
C196947,Male,55
C196948,Female,26
C196951,Female,50
C196953,Female,41
C196955,Female,18
C196956,Female,30
C196959,Male,32
C196961,Female,22
C196962,Female,20
C196963,Female,45
C196970,Male,41
C196971,Male,51
C196975,Female,19
C196978,Female,36
C196981,Female,40
C196985,Male,55
C196988,Female,39
C196989,Female,57
C196992,Female,44
C196993,Male,26
C196995,Male,47
C197000,Male,60
C197008,Male,37
C197010,Female,32
C197013,Female,56
C197016,Male,41
C197019,Female,56
C197020,Male,56
C197024,Female,38
C197026,Female,50
C197030,Male,44
C197031,Female,20
C197032,Male,55
C197037,Male,30
C197038,Male,38
C197040,Female,60
C197041,Female,59
C197042,Male,29
C197043,Male,47
C197046,Female,58
C197047,Male,23
C197051,Male,33
C197055,Male,65
C197057,Female,22
C197063,Female,49
C197067,Female,29
C197068,Male,33
C197077,Female,58
C197079,Female,19
C197080,Female,32
C197083,Female,61
C197084,Female,29
C197094,Male,48
C197104,Male,51
C197105,Female,65
C197112,Female,38
C197113,Female,46
C197115,Female,18
C197116,Female,39
C197118,Female,67
C197121,Male,57
C197122,Male,29
C197128,Female,35
C197129,Male,46
C197131,Male,23
C197137,Female,27
C197143,Female,55
C197145,Male,32
C197146,Female,58
C197148,Male,62
C197151,Female,40
C197163,Female,32
C197172,Female,43
C197173,Female,57
C197177,Male,54
C197178,Male,27
C197182,Female,52
C197187,Male,24
C197191,Male,55
C197206,Female,21
C197207,Male,33
C197208,Male,63
C197210,Female,56
C197212,Male,62
C197213,Male,18
C197218,Female,44
C197223,Female,66
C197224,Male,50
C197225,Female,18
C197226,Female,28
C197228,Male,59
C197232,Female,31
C197235,Female,32
C197238,Female,44
C197239,Male,58
C197241,Female,19
C197242,Male,18
C197243,Male,30
C197244,Female,20
C197249,Female,67
C197250,Female,41
C197256,Female,54
C197271,Female,28
C197273,Female,34
C197275,Male,34
C197281,Male,27
C197284,Female,67
C197286,Female,24
C197288,Female,30
C197295,Female,55
C197297,Female,45
C197303,Female,19
C197304,Female,20
C197305,Female,65
C197306,Female,58
C197308,Female,48
C197321,Female,19
C197324,Male,47
C197329,Female,26
C197330,Female,40
C197331,Female,68
C197332,Female,21
C197333,Male,26
C197338,Female,51
C197340,Female,48
C197343,Female,36
C197344,Male,50
C197346,Female,65
C197350,Female,63
C197356,Male,26
C197357,Male,21
C197364,Female,21
C197365,Male,25
C197366,Male,35
C197367,Male,24
C197371,Male,47
C197373,Female,51
C197375,Male,57
C197379,Male,28
C197383,Female,33
C197388,Male,33
C197390,Female,38
C197391,Female,31
C197392,Male,38
C197396,Male,61
C197397,Female,39
C197398,Male,38
C197399,Female,41
C197400,Male,50
C197401,Male,45
C197404,Female,51
C197406,Female,23
C197408,Female,65
C197410,Female,46
C197411,Male,26
C197413,Male,22
C197415,Female,62
C197423,Female,35
C197424,Male,59
C197425,Female,49
C197426,Female,57
C197429,Female,33
C197433,Male,32
C197434,Female,43
C197437,Female,54
C197446,Male,61
C197450,Female,57
C197455,Male,39
C197458,Male,62
C197459,Male,58
C197477,Female,24
C197482,Male,43
C197486,Female,27
C197491,Male,62
C197493,Male,31
C197497,Male,42
C197498,Female,27
C197501,Male,26
C197506,Male,27
C197515,Female,33
C197519,Female,41
C197520,Male,22
C197522,Male,39
C197523,Female,19
C197524,Female,18
C197525,Male,26
C197527,Male,66
C197537,Female,53
C197539,Male,54
C197542,Female,18
C197543,Female,50
C197545,Female,49
C197548,Female,27
C197552,Female,33
C197553,Male,64
C197556,Female,20
C197562,Female,52
C197564,Female,56
C197566,Female,65
C197574,Male,67
C197575,Male,54
C197577,Female,40
C197581,Male,29
C197583,Female,38
C197584,Female,39
C197592,Male,48
C197596,Female,48
C197599,Male,50
C197604,Female,29
C197605,Female,41
C197611,Female,37
C197613,Female,27
C197615,Male,36
C197616,Female,25
C197620,Female,51
C197625,Female,61
C197626,Female,19
C197636,Male,56
C197637,Male,47
C197638,Female,69
C197643,Female,45
C197645,Female,44
C197653,Female,43
C197655,Female,43
C197657,Male,19
C197660,Female,43
C197661,Female,57
C197662,Female,25
C197664,Female,35
C197665,Male,61
C197670,Female,57
C197676,Male,48
C197677,Male,65
C197680,Female,38
C197684,Female,69
C197691,Female,67
C197700,Male,48
C197701,Female,57
C197702,Male,42
C197704,Female,26
C197705,Male,30
C197706,Male,21
C197711,Male,51
C197715,Female,59
C197721,Female,30
C197723,Female,63
C197725,Male,59
C197727,Male,45
C197728,Female,36
C197729,Male,40
C197731,Female,21
C197738,Female,19
C197740,Male,42
C197742,Male,66
C197747,Male,53
C197758,Female,63
C197759,Male,66
C197762,Female,47
C197766,Female,32
C197769,Male,45
C197772,Female,37
C197777,Female,24
C197780,Female,34
C197781,Male,32
C197787,Female,31
C197789,Female,67
C197798,Female,42
C197800,Male,20
C197803,Male,49
C197804,Male,41
C197816,Female,62
C197819,Female,20
C197823,Female,46
C197824,Female,31
C197828,Female,56
C197830,Female,34
C197841,Male,46
C197844,Female,56
C197854,Male,59
C197855,Female,47
C197858,Male,44
C197859,Female,45
C197862,Male,22
C197863,Female,18
C197865,Female,32
C197866,Male,21
C197870,Male,29
C197871,Female,42
C197879,Female,48
C197881,Female,46
C197887,Female,51
C197896,Female,50
C197901,Female,53
C197909,Male,57
C197911,Female,32
C197913,Male,31
C197915,Female,64
C197920,Female,46
C197926,Female,24
C197927,Male,37
C197928,Female,36
C197935,Male,48
C197937,Female,26
C197942,Female,53
C197945,Male,29
C197954,Female,29
C197957,Female,50
C197958,Female,36
C197968,Female,61
C197974,Female,60
C197975,Male,34
C197976,Female,69
C197978,Male,54
C197979,Female,30
C197983,Female,26
C197988,Male,26
C197989,Female,49
C197990,Male,19
C197996,Male,28
C198004,Female,30
C198005,Female,35
C198008,Male,18
C198009,Female,57
C198010,Male,54
C198011,Female,19
C198015,Female,50
C198016,Female,34
C198020,Male,55
C198023,Male,38
C198024,Female,38
C198026,Female,66
C198027,Female,37
C198030,Female,28
C198035,Female,29
C198053,Female,58
C198058,Male,68
C198061,Female,38
C198062,Male,36
C198064,Male,46
C198066,Male,53
C198069,Male,40
C198072,Female,27
C198073,Female,28
C198078,Female,19
C198080,Female,67
C198082,Female,69
C198086,Female,36
C198088,Female,60
C198089,Female,54
C198090,Female,26
C198091,Male,46
C198092,Female,69
C198094,Female,54
C198096,Female,63
C198098,Female,62
C198105,Female,31
C198107,Female,53
C198109,Female,24
C198119,Male,56
C198133,Female,24
C198136,Female,56
C198139,Male,43
C198143,Female,20
C198144,Male,44
C198146,Female,32
C198153,Male,61
C198155,Female,34
C198158,Female,65
C198161,Female,68
C198166,Female,22
C198170,Female,43
C198174,Male,33
C198179,Female,69
C198180,Male,51
C198181,Female,31
C198183,Female,59
C198185,Male,55
C198186,Female,20
C198188,Male,51
C198190,Female,52
C198196,Male,25
C198199,Male,66
C198200,Female,50
C198202,Female,29
C198203,Male,23
C198204,Male,19
C198208,Female,34
C198210,Female,26
C198212,Male,46
C198214,Female,27
C198216,Female,55
C198219,Male,43
C198220,Male,53
C198222,Female,34
C198223,Male,26
C198229,Male,33
C198238,Female,37
C198239,Female,19
C198241,Female,44
C198244,Male,64
C198249,Female,39
C198250,Male,31
C198253,Female,33
C198256,Female,61
C198257,Male,44
C198261,Male,39
C198262,Female,60
C198264,Male,29
C198266,Male,41
C198267,Female,19
C198268,Male,49
C198269,Female,45
C198270,Female,52
C198272,Female,28
C198278,Female,46
C198279,Male,33
C198280,Female,20
C198282,Female,54
C198283,Female,63
C198287,Male,44
C198288,Male,23
C198289,Female,40
C198291,Male,56
C198294,Female,32
C198296,Male,21
C198301,Female,60
C198308,Female,56
C198309,Male,56
C198311,Female,45
C198322,Female,40
C198323,Female,30
C198331,Female,65
C198332,Female,44
C198333,Female,21
C198336,Female,39
C198337,Female,41
C198343,Male,26
C198345,Male,65
C198348,Female,66
C198351,Female,68
C198354,Female,34
C198358,Male,63
C198365,Female,30
C198366,Male,24
C198369,Female,52
C198371,Female,59
C198373,Female,40
C198374,Male,55
C198375,Female,48
C198379,Male,23
C198384,Male,34
C198389,Male,24
C198390,Male,28
C198391,Male,56
C198397,Female,65
C198401,Male,20
C198406,Female,27
C198408,Male,21
C198410,Male,28
C198411,Female,66
C198415,Female,53
C198417,Female,40
C198421,Female,20
C198422,Female,30
C198424,Female,68
C198425,Male,40
C198436,Female,34
C198437,Female,21
C198443,Female,61
C198444,Female,65
C198445,Female,49
C198449,Female,68
C198452,Female,55
C198453,Female,26
C198455,Female,29
C198456,Male,30
C198463,Female,46
C198464,Female,62
C198471,Female,53
C198472,Female,61
C198481,Male,43
C198487,Male,38
C198489,Female,32
C198492,Female,21
C198498,Female,38
