invoice_item_id,invoice_no,category_id,quantity,price
10993,I247669,1,5,1500.40
10994,I122846,5,3,15.69
10995,I209028,4,2,81.32
10996,I337254,5,3,15.69
10997,I576045,1,2,600.16
10998,I799269,3,4,60.60
10999,I153650,6,5,179.20
11000,I279429,1,5,1500.40
11001,I280743,1,1,300.08
11002,I203165,1,4,1200.32
11003,I157658,5,3,15.69
11004,I207590,1,4,1200.32
11005,I154504,1,2,600.16
11006,I215335,2,3,1800.51
11007,I651448,3,2,30.30
11008,I752502,1,5,1500.40
11009,I205552,2,2,1200.34
11010,I281438,4,2,81.32
11011,I128136,2,3,1800.51
11012,I964788,3,5,75.75
11013,I167109,3,1,15.15
11014,I676747,2,1,600.17
11015,I222603,6,4,143.36
11016,I766455,2,4,2400.68
11017,I122136,5,1,5.23
11018,I296946,1,3,900.24
11019,I311412,6,4,143.36
11020,I854531,4,5,203.30
11021,I267944,1,3,900.24
11022,I100558,4,3,121.98
11023,I160419,2,2,1200.34
11024,I180329,5,1,5.23
11025,I248121,5,3,15.69
11026,I189320,2,5,3000.85
11027,I175184,1,5,1500.40
11028,I721674,1,3,900.24
11029,I442072,5,1,5.23
11030,I810726,5,2,10.46
11031,I293503,4,3,121.98
11032,I573140,3,3,45.45
11033,I727747,6,4,143.36
11034,I287757,5,5,26.15
11035,I212035,4,4,162.64
11036,I327831,1,3,900.24
11037,I500864,5,1,5.23
11038,I165349,6,5,179.20
11039,I119747,4,1,40.66
11040,I135060,6,5,179.20
11041,I495281,5,2,10.46
11042,I183333,1,1,300.08
11043,I261191,2,2,1200.34
11044,I650439,1,1,300.08
11045,I673467,1,1,300.08
11046,I285124,1,1,300.08
11047,I183370,1,3,900.24
11048,I230964,1,3,900.24
11049,I201411,3,5,75.75
11050,I210345,6,3,107.52
11051,I182960,1,4,1200.32
11052,I964952,5,3,15.69
11053,I318202,1,3,900.24
11054,I986620,4,3,121.98
11055,I292870,1,4,1200.32
11056,I106086,7,3,3150.00
11057,I199458,5,2,10.46
11058,I225077,2,2,1200.34
11059,I131096,1,1,300.08
11060,I938330,4,5,203.30
11061,I216947,4,2,81.32
11062,I191337,3,2,30.30
11063,I201670,5,4,20.92
11064,I183273,6,2,71.68
11065,I229255,3,2,30.30
11066,I779982,2,1,600.17
11067,I823137,3,1,15.15
11068,I295340,1,2,600.16
11069,I196271,4,1,40.66
11070,I298788,1,1,300.08
11071,I321120,2,5,3000.85
11072,I198615,7,2,2100.00
11073,I338648,4,5,203.30
11074,I692877,3,2,30.30
11075,I140968,1,5,1500.40
11076,I137584,1,2,600.16
11077,I117638,1,4,1200.32
11078,I344975,5,1,5.23
11079,I277705,1,1,300.08
11080,I127239,1,1,300.08
11081,I131208,5,2,10.46
11082,I289069,3,1,15.15
11083,I278113,1,4,1200.32
11084,I288979,5,1,5.23
11085,I246478,7,2,2100.00
11086,I169435,5,3,15.69
11087,I293220,5,1,5.23
11088,I398435,2,5,3000.85
11089,I280299,4,2,81.32
11090,I144462,4,5,203.30
11091,I110286,8,3,35.19
11092,I110713,1,3,900.24
11093,I138180,2,3,1800.51
11094,I335155,6,3,107.52
11095,I308045,5,1,5.23
11096,I162623,3,2,30.30
11097,I194665,5,5,26.15
11098,I218379,7,3,3150.00
11099,I868939,1,3,900.24
11100,I152272,6,1,35.84
11101,I265830,4,4,162.64
11102,I124248,1,5,1500.40
11103,I192758,8,2,23.46
11104,I780302,1,3,900.24
11105,I360351,5,2,10.46
11106,I160038,5,3,15.69
11107,I247620,1,2,600.16
11108,I100220,1,5,1500.40
11109,I892484,1,1,300.08
11110,I230883,3,2,30.30
11111,I118075,6,5,179.20
11112,I327623,4,3,121.98
11113,I139638,3,3,45.45
11114,I519628,5,5,26.15
11115,I313396,5,5,26.15
11116,I320678,5,2,10.46
11117,I332984,6,5,179.20
11118,I286268,6,2,71.68
11119,I249809,1,3,900.24
11120,I320402,2,3,1800.51
11121,I304479,8,2,23.46
11122,I320483,2,2,1200.34
11123,I144145,2,4,2400.68
11124,I114381,2,5,3000.85
11125,I190492,5,4,20.92
11126,I167412,6,2,71.68
11127,I233749,7,4,4200.00
11128,I116934,4,4,162.64
11129,I173174,7,1,1050.00
11130,I100419,8,2,23.46
11131,I158386,5,1,5.23
11132,I272857,5,1,5.23
11133,I326661,3,3,45.45
11134,I104418,1,3,900.24
11135,I255672,6,2,71.68
11136,I546991,5,3,15.69
11137,I186115,4,5,203.30
11138,I312577,3,5,75.75
11139,I280709,6,3,107.52
11140,I928949,5,5,26.15
11141,I170254,2,2,1200.34
11142,I278795,4,4,162.64
11143,I331642,8,5,58.65
11144,I273064,1,5,1500.40
11145,I206507,5,2,10.46
11146,I326627,1,4,1200.32
11147,I231691,4,2,81.32
11148,I116888,5,4,20.92
11149,I260341,4,2,81.32
11150,I441811,1,5,1500.40
11151,I249467,6,5,179.20
11152,I286904,1,3,900.24
11153,I265935,8,3,35.19
11154,I122480,7,5,5250.00
11155,I289426,5,5,26.15
11156,I305371,4,1,40.66
11157,I232920,1,4,1200.32
11158,I123353,1,4,1200.32
11159,I138771,1,3,900.24
11160,I246016,4,2,81.32
11161,I288454,1,3,900.24
11162,I185623,1,5,1500.40
11163,I310116,4,3,121.98
11164,I130266,7,2,2100.00
11165,I210210,4,3,121.98
11166,I159660,1,2,600.16
11167,I110805,1,4,1200.32
11168,I245790,4,4,162.64
11169,I311977,4,5,203.30
11170,I667382,7,1,1050.00
11171,I141099,8,4,46.92
11172,I120223,2,1,600.17
11173,I292533,4,2,81.32
11174,I107881,4,2,81.32
11175,I592848,1,1,300.08
11176,I250310,5,5,26.15
11177,I256395,4,2,81.32
11178,I190972,1,4,1200.32
11179,I324045,1,2,600.16
11180,I164501,5,4,20.92
11181,I202630,6,3,107.52
11182,I220917,8,1,11.73
11183,I888444,1,1,300.08
11184,I122556,4,4,162.64
11185,I311614,8,2,23.46
11186,I162646,7,2,2100.00
11187,I300562,1,1,300.08
11188,I699750,3,1,15.15
11189,I164130,5,2,10.46
11190,I172436,5,2,10.46
11191,I243759,8,1,11.73
11192,I332418,1,5,1500.40
11193,I177572,5,4,20.92
11194,I331347,5,3,15.69
11195,I158198,2,2,1200.34
11196,I270101,5,5,26.15
11197,I780718,1,3,900.24
11198,I301670,4,1,40.66
11199,I249425,2,2,1200.34
11200,I273833,4,2,81.32
11201,I186152,1,1,300.08
11202,I195740,2,4,2400.68
11203,I229890,5,3,15.69
11204,I215229,4,5,203.30
11205,I201542,8,1,11.73
11206,I308343,4,2,81.32
11207,I125399,2,2,1200.34
11208,I951538,4,3,121.98
11209,I250738,1,1,300.08
11210,I211353,1,2,600.16
11211,I141086,1,2,600.16
11212,I115503,8,2,23.46
11213,I385057,6,2,71.68
11214,I149911,4,3,121.98
11215,I169982,1,3,900.24
11216,I285307,1,5,1500.40
11217,I254982,1,3,900.24
11218,I511993,5,4,20.92
11219,I140168,6,1,35.84
11220,I159251,8,5,58.65
11221,I320555,3,3,45.45
11222,I284482,8,5,58.65
11223,I180892,6,3,107.52
11224,I939957,2,3,1800.51
11225,I130654,1,2,600.16
11226,I238634,2,3,1800.51
11227,I384345,4,1,40.66
11228,I514925,1,3,900.24
11229,I280167,5,5,26.15
11230,I172149,1,1,300.08
11231,I640591,1,1,300.08
11232,I574453,8,4,46.92
11233,I468204,6,1,35.84
11234,I183336,1,4,1200.32
11235,I158586,7,2,2100.00
11236,I338758,1,2,600.16
11237,I329629,1,2,600.16
11238,I212685,1,5,1500.40
11239,I165713,6,3,107.52
11240,I563526,1,5,1500.40
11241,I228009,1,4,1200.32
11242,I835342,1,5,1500.40
11243,I414836,2,3,1800.51
11244,I974251,1,5,1500.40
11245,I405751,1,2,600.16
11246,I207357,1,5,1500.40
11247,I115568,1,2,600.16
11248,I287238,4,4,162.64
11249,I102944,4,2,81.32
11250,I593170,1,1,300.08
11251,I175770,1,3,900.24
11252,I242260,1,2,600.16
11253,I292432,1,3,900.24
11254,I272427,2,4,2400.68
11255,I218310,1,1,300.08
11256,I243217,4,4,162.64
11257,I236401,8,1,11.73
11258,I560080,2,5,3000.85
11259,I236132,3,5,75.75
11260,I106655,8,5,58.65
11261,I329884,1,2,600.16
11262,I341033,4,1,40.66
11263,I249599,5,2,10.46
11264,I803082,5,3,15.69
11265,I201657,5,4,20.92
11266,I306853,4,3,121.98
11267,I329543,1,5,1500.40
11268,I115791,5,4,20.92
11269,I818552,6,1,35.84
11270,I204041,6,5,179.20
11271,I195870,1,5,1500.40
11272,I114244,5,5,26.15
11273,I330621,2,1,600.17
11274,I158065,8,3,35.19
11275,I886734,1,1,300.08
11276,I181228,5,2,10.46
11277,I260272,1,2,600.16
11278,I245150,1,4,1200.32
11279,I293987,5,4,20.92
11280,I156838,1,4,1200.32
11281,I563195,1,1,300.08
11282,I219457,4,4,162.64
11283,I193925,4,1,40.66
11284,I126063,2,2,1200.34
11285,I227993,4,1,40.66
11286,I647015,4,2,81.32
11287,I125265,1,2,600.16
11288,I242914,5,3,15.69
11289,I805271,1,5,1500.40
11290,I222042,1,5,1500.40
11291,I201944,1,4,1200.32
11292,I154038,5,2,10.46
11293,I296201,1,1,300.08
11294,I976072,1,1,300.08
11295,I229447,8,3,35.19
11296,I240605,4,1,40.66
11297,I164729,1,2,600.16
11298,I183355,1,4,1200.32
11299,I163568,6,4,143.36
11300,I243884,2,1,600.17
11301,I326437,1,2,600.16
11302,I232335,1,5,1500.40
11303,I287730,1,2,600.16
11304,I652723,4,4,162.64
11305,I136354,3,2,30.30
11306,I202180,2,2,1200.34
11307,I143346,7,5,5250.00
11308,I234518,1,3,900.24
11309,I757656,3,1,15.15
11310,I163506,5,1,5.23
11311,I117289,6,3,107.52
11312,I975653,6,3,107.52
11313,I354494,6,3,107.52
11314,I438897,8,4,46.92
11315,I266901,1,1,300.08
11316,I301148,6,2,71.68
11317,I292704,4,5,203.30
11318,I641958,5,2,10.46
11319,I228023,4,5,203.30
11320,I275581,4,3,121.98
11321,I211497,2,4,2400.68
11322,I796143,3,4,60.60
11323,I318003,6,2,71.68
11324,I270380,2,1,600.17
11325,I986679,8,3,35.19
11326,I290174,1,1,300.08
11327,I300463,1,1,300.08
11328,I236061,4,4,162.64
11329,I102989,2,2,1200.34
11330,I382027,4,2,81.32
11331,I285647,1,5,1500.40
11332,I233676,6,5,179.20
11333,I117314,8,5,58.65
11334,I497990,5,3,15.69
11335,I152534,5,3,15.69
11336,I331117,4,2,81.32
11337,I314263,2,3,1800.51
11338,I514630,1,4,1200.32
11339,I193755,5,4,20.92
11340,I841810,1,4,1200.32
11341,I165896,5,3,15.69
11342,I860770,7,2,2100.00
11343,I279333,6,2,71.68
11344,I100651,4,2,81.32
11345,I117039,1,2,600.16
11346,I191752,5,3,15.69
11347,I407302,1,4,1200.32
11348,I240153,5,3,15.69
11349,I322161,1,1,300.08
11350,I226793,4,5,203.30
11351,I816556,5,3,15.69
11352,I265756,3,3,45.45
11353,I128463,7,1,1050.00
11354,I296895,4,1,40.66
11355,I212706,4,2,81.32
11356,I270480,2,4,2400.68
11357,I735721,1,1,300.08
11358,I663159,2,1,600.17
11359,I189442,5,1,5.23
11360,I182288,1,3,900.24
11361,I214629,4,4,162.64
11362,I234510,1,3,900.24
11363,I325164,1,2,600.16
11364,I125014,6,1,35.84
11365,I157262,1,2,600.16
11366,I213157,1,2,600.16
11367,I245593,8,2,23.46
11368,I208400,7,3,3150.00
11369,I210068,5,3,15.69
11370,I330064,3,5,75.75
11371,I110521,2,5,3000.85
11372,I108914,8,4,46.92
11373,I284672,5,5,26.15
11374,I566962,1,5,1500.40
11375,I398407,1,1,300.08
11376,I356487,5,2,10.46
11377,I129814,7,1,1050.00
11378,I820318,1,2,600.16
11379,I718728,1,3,900.24
11380,I167633,1,3,900.24
11381,I730609,1,1,300.08
11382,I221776,5,4,20.92
11383,I136390,4,4,162.64
11384,I265468,8,2,23.46
11385,I286374,8,4,46.92
11386,I289371,7,4,4200.00
11387,I313765,4,4,162.64
11388,I286265,6,4,143.36
11389,I271650,4,2,81.32
11390,I212989,6,5,179.20
11391,I189459,2,4,2400.68
11392,I144746,5,1,5.23
11393,I275032,1,1,300.08
11394,I266497,5,5,26.15
11395,I122561,6,3,107.52
11396,I168722,5,5,26.15
11397,I113345,4,2,81.32
11398,I810804,5,3,15.69
11399,I118220,1,2,600.16
11400,I147175,2,1,600.17
11401,I265462,5,1,5.23
11402,I339170,5,3,15.69
11403,I316364,1,5,1500.40
11404,I138206,4,2,81.32
11405,I258419,2,2,1200.34
11406,I309662,5,3,15.69
11407,I233565,2,1,600.17
11408,I154064,5,1,5.23
11409,I104297,7,3,3150.00
11410,I319863,7,3,3150.00
11411,I319865,6,5,179.20
11412,I272243,1,5,1500.40
11413,I137379,5,3,15.69
11414,I321731,1,2,600.16
11415,I135439,8,4,46.92
11416,I926970,6,2,71.68
11417,I131772,2,3,1800.51
11418,I323685,1,3,900.24
11419,I284715,1,1,300.08
11420,I239414,1,5,1500.40
11421,I337777,1,5,1500.40
11422,I337886,1,5,1500.40
11423,I696698,1,2,600.16
11424,I671638,7,5,5250.00
11425,I337348,5,1,5.23
11426,I218860,1,3,900.24
11427,I171332,2,5,3000.85
11428,I684710,8,3,35.19
11429,I100911,7,1,1050.00
11430,I250407,1,1,300.08
11431,I780521,5,1,5.23
11432,I983228,5,2,10.46
11433,I312162,1,1,300.08
11434,I176965,2,3,1800.51
11435,I207879,5,1,5.23
11436,I224051,2,3,1800.51
11437,I131469,4,4,162.64
11438,I102065,1,2,600.16
11439,I698986,8,5,58.65
11440,I106755,6,1,35.84
11441,I132437,5,3,15.69
11442,I959126,2,3,1800.51
11443,I251756,1,2,600.16
11444,I988490,1,3,900.24
11445,I329734,5,1,5.23
11446,I237569,6,4,143.36
11447,I207755,4,2,81.32
11448,I297170,4,3,121.98
11449,I957355,1,5,1500.40
11450,I889499,5,5,26.15
11451,I150642,3,4,60.60
11452,I214627,5,5,26.15
11453,I201442,1,5,1500.40
11454,I798647,8,3,35.19
11455,I172067,1,5,1500.40
11456,I109861,4,2,81.32
11457,I217132,2,4,2400.68
11458,I166236,2,4,2400.68
11459,I170769,4,1,40.66
11460,I730470,1,4,1200.32
11461,I227996,2,3,1800.51
11462,I295150,1,3,900.24
11463,I191267,6,3,107.52
11464,I324600,6,2,71.68
11465,I376810,4,4,162.64
11466,I810806,1,1,300.08
11467,I678834,1,3,900.24
11468,I260251,1,4,1200.32
11469,I224760,3,4,60.60
11470,I515208,1,5,1500.40
11471,I198926,5,2,10.46
11472,I283365,3,3,45.45
11473,I468059,4,3,121.98
11474,I220210,3,4,60.60
11475,I234017,5,2,10.46
11476,I244566,6,5,179.20
11477,I386162,3,5,75.75
11478,I650374,1,4,1200.32
11479,I872259,1,5,1500.40
11480,I262832,5,1,5.23
11481,I216892,1,3,900.24
11482,I516564,2,1,600.17
11483,I102504,1,4,1200.32
11484,I778140,8,1,11.73
11485,I219100,2,3,1800.51
11486,I388638,2,3,1800.51
11487,I515429,5,1,5.23
11488,I931873,5,4,20.92
11489,I268924,1,4,1200.32
11490,I326244,6,1,35.84
11491,I151604,1,1,300.08
11492,I305124,4,3,121.98
11493,I142955,7,4,4200.00
11494,I246310,6,4,143.36
11495,I172683,6,1,35.84
11496,I877113,3,5,75.75
11497,I101165,1,1,300.08
11498,I916755,1,2,600.16
11499,I292339,1,1,300.08
11500,I885413,4,4,162.64
11501,I144163,4,4,162.64
11502,I290151,4,5,203.30
11503,I133655,7,3,3150.00
11504,I106701,2,2,1200.34
11505,I796258,1,1,300.08
11506,I176987,7,1,1050.00
11507,I272673,4,1,40.66
11508,I161897,7,5,5250.00
11509,I295272,6,1,35.84
11510,I105161,1,4,1200.32
11511,I879877,5,3,15.69
11512,I298231,5,1,5.23
11513,I327326,1,2,600.16
11514,I313211,6,5,179.20
11515,I331441,5,1,5.23
11516,I247441,1,2,600.16
11517,I116008,3,1,15.15
11518,I313431,1,5,1500.40
11519,I161250,4,2,81.32
11520,I790352,4,1,40.66
11521,I272254,6,3,107.52
11522,I351420,2,2,1200.34
11523,I312792,1,2,600.16
11524,I279864,1,3,900.24
11525,I205633,7,5,5250.00
11526,I789512,8,5,58.65
11527,I822574,4,4,162.64
11528,I146479,1,2,600.16
11529,I237169,1,1,300.08
11530,I265739,1,3,900.24
11531,I234000,1,2,600.16
11532,I250097,1,4,1200.32
11533,I915600,1,4,1200.32
11534,I507717,5,2,10.46
11535,I251347,1,2,600.16
11536,I171832,1,4,1200.32
11537,I175092,1,3,900.24
11538,I814176,1,3,900.24
11539,I129625,6,3,107.52
11540,I294515,1,4,1200.32
11541,I292278,8,3,35.19
11542,I930460,5,2,10.46
11543,I247739,7,4,4200.00
11544,I149442,1,4,1200.32
11545,I763409,5,2,10.46
11546,I162051,5,5,26.15
11547,I348175,7,1,1050.00
11548,I326572,6,1,35.84
11549,I638962,4,3,121.98
11550,I297824,4,4,162.64
11551,I366502,4,4,162.64
11552,I412943,1,5,1500.40
11553,I296125,3,1,15.15
11554,I238766,1,4,1200.32
11555,I391616,1,4,1200.32
11556,I254698,4,5,203.30
11557,I107179,7,1,1050.00
11558,I309590,5,2,10.46
11559,I173428,1,2,600.16
11560,I208831,4,4,162.64
11561,I224400,5,4,20.92
11562,I334423,6,1,35.84
11563,I157561,8,2,23.46
11564,I266546,1,4,1200.32
11565,I330885,1,3,900.24
11566,I111376,5,1,5.23
11567,I322496,1,3,900.24
11568,I482264,6,5,179.20
11569,I313525,2,1,600.17
11570,I200025,5,2,10.46
11571,I206241,4,1,40.66
11572,I157383,2,4,2400.68
11573,I282523,7,3,3150.00
11574,I542607,1,4,1200.32
11575,I121078,1,1,300.08
11576,I173071,4,2,81.32
11577,I244214,8,1,11.73
11578,I290183,5,5,26.15
11579,I681680,1,4,1200.32
11580,I678347,8,3,35.19
11581,I102102,2,2,1200.34
11582,I129689,5,3,15.69
11583,I276621,4,3,121.98
11584,I248243,6,3,107.52
11585,I806668,6,5,179.20
11586,I272400,5,1,5.23
11587,I292683,7,1,1050.00
11588,I198725,5,2,10.46
11589,I321141,8,3,35.19
11590,I190000,1,2,600.16
11591,I105210,5,2,10.46
11592,I207907,5,3,15.69
11593,I263565,4,1,40.66
11594,I280876,6,1,35.84
11595,I510318,1,1,300.08
11596,I214404,4,1,40.66
11597,I289992,4,3,121.98
11598,I339372,4,4,162.64
11599,I258727,6,3,107.52
11600,I649687,7,3,3150.00
11601,I182173,3,1,15.15
11602,I240363,2,4,2400.68
11603,I207804,1,4,1200.32
11604,I328397,5,4,20.92
11605,I782764,3,4,60.60
11606,I302256,4,1,40.66
11607,I401621,6,4,143.36
11608,I252356,2,4,2400.68
11609,I275460,1,1,300.08
11610,I183165,1,4,1200.32
11611,I305015,4,2,81.32
11612,I317905,6,1,35.84
11613,I268228,5,2,10.46
11614,I203492,3,2,30.30
11615,I260992,3,5,75.75
11616,I236398,2,5,3000.85
11617,I652573,5,3,15.69
11618,I225752,1,1,300.08
11619,I517104,1,3,900.24
11620,I203671,1,5,1500.40
11621,I154637,6,1,35.84
11622,I132792,6,5,179.20
11623,I129054,5,2,10.46
11624,I109046,5,4,20.92
11625,I159332,7,1,1050.00
11626,I296205,5,4,20.92
11627,I634344,4,4,162.64
11628,I777144,5,1,5.23
11629,I273579,6,3,107.52
11630,I525955,1,5,1500.40
11631,I411536,1,1,300.08
11632,I249999,6,3,107.52
11633,I821222,5,5,26.15
11634,I226397,1,4,1200.32
11635,I174016,5,3,15.69
11636,I269072,5,3,15.69
11637,I116905,3,3,45.45
11638,I338763,5,5,26.15
11639,I143082,5,3,15.69
11640,I146567,4,2,81.32
11641,I228417,4,5,203.30
11642,I227555,2,1,600.17
11643,I305137,5,2,10.46
11644,I180006,6,5,179.20
11645,I318005,8,3,35.19
11646,I133047,4,5,203.30
11647,I138117,6,1,35.84
11648,I164129,1,2,600.16
11649,I687959,1,5,1500.40
11650,I123207,6,2,71.68
11651,I149756,2,5,3000.85
11652,I193932,1,5,1500.40
11653,I236088,5,3,15.69
11654,I729724,1,5,1500.40
11655,I322537,1,2,600.16
11656,I311373,5,5,26.15
11657,I210179,4,2,81.32
11658,I430711,1,3,900.24
11659,I187049,2,5,3000.85
11660,I264070,8,2,23.46
11661,I318021,5,5,26.15
11662,I257091,3,2,30.30
11663,I213968,2,1,600.17
11664,I129976,1,1,300.08
11665,I178217,1,3,900.24
11666,I218396,5,2,10.46
11667,I172991,1,5,1500.40
11668,I102059,8,3,35.19
11669,I152486,1,3,900.24
11670,I202789,1,3,900.24
11671,I799489,7,1,1050.00
11672,I850670,1,3,900.24
11673,I521173,1,4,1200.32
11674,I305334,6,3,107.52
11675,I147741,6,5,179.20
11676,I673547,8,2,23.46
11677,I503645,1,2,600.16
11678,I843433,1,1,300.08
11679,I135534,4,3,121.98
11680,I149369,7,1,1050.00
11681,I644381,6,2,71.68
11682,I619799,1,1,300.08
11683,I215970,1,3,900.24
11684,I237222,8,4,46.92
11685,I305854,5,1,5.23
11686,I118780,1,1,300.08
11687,I280444,6,3,107.52
11688,I157560,1,2,600.16
11689,I959826,8,2,23.46
11690,I211960,1,5,1500.40
11691,I324797,7,1,1050.00
11692,I272819,7,3,3150.00
11693,I403775,4,2,81.32
11694,I310485,5,4,20.92
11695,I314191,2,2,1200.34
11696,I842174,5,2,10.46
11697,I292170,1,2,600.16
11698,I180308,4,5,203.30
11699,I332633,5,4,20.92
11700,I276659,1,5,1500.40
11701,I111146,8,1,11.73
11702,I468125,4,1,40.66
11703,I234747,1,2,600.16
11704,I291828,6,4,143.36
11705,I216859,4,3,121.98
11706,I195410,5,1,5.23
11707,I506260,1,5,1500.40
11708,I316918,5,1,5.23
11709,I939342,2,4,2400.68
11710,I269412,3,2,30.30
11711,I141815,5,3,15.69
11712,I523356,1,2,600.16
11713,I179053,1,4,1200.32
11714,I298132,1,3,900.24
11715,I320388,4,1,40.66
11716,I106705,1,5,1500.40
11717,I882618,1,1,300.08
11718,I271895,2,1,600.17
11719,I505253,3,3,45.45
11720,I197035,1,5,1500.40
11721,I169376,5,1,5.23
11722,I180586,7,2,2100.00
11723,I133977,2,1,600.17
11724,I289788,4,2,81.32
11725,I832266,6,4,143.36
11726,I303829,4,5,203.30
11727,I282604,1,1,300.08
11728,I607378,2,5,3000.85
11729,I124099,5,2,10.46
11730,I147485,4,5,203.30
11731,I270025,4,3,121.98
11732,I271396,2,1,600.17
11733,I147753,2,3,1800.51
11734,I203774,7,2,2100.00
11735,I271488,1,2,600.16
11736,I122200,8,4,46.92
11737,I850927,3,2,30.30
11738,I302380,6,1,35.84
11739,I257910,4,4,162.64
11740,I177657,1,3,900.24
11741,I306748,4,4,162.64
11742,I281788,1,2,600.16
11743,I180847,1,3,900.24
11744,I254342,4,3,121.98
11745,I332035,1,5,1500.40
11746,I131482,1,3,900.24
11747,I297065,5,3,15.69
11748,I100404,4,1,40.66
11749,I525286,7,2,2100.00
11750,I102713,2,1,600.17
11751,I333147,5,3,15.69
11752,I196246,1,1,300.08
11753,I152283,5,3,15.69
11754,I133719,1,5,1500.40
11755,I105244,3,5,75.75
11756,I278330,1,4,1200.32
11757,I169974,1,2,600.16
11758,I627183,4,3,121.98
11759,I112751,5,1,5.23
11760,I301215,4,5,203.30
11761,I173050,8,3,35.19
11762,I100146,2,4,2400.68
11763,I165948,4,3,121.98
11764,I127959,6,3,107.52
11765,I232631,2,5,3000.85
11766,I686051,4,4,162.64
11767,I192634,4,1,40.66
11768,I192358,1,1,300.08
11769,I271282,6,2,71.68
11770,I148894,4,3,121.98
11771,I738691,1,4,1200.32
11772,I200912,1,3,900.24
11773,I663467,3,3,45.45
11774,I177976,5,1,5.23
11775,I523912,3,4,60.60
11776,I125968,3,4,60.60
11777,I280895,1,2,600.16
11778,I231211,5,1,5.23
11779,I134760,3,5,75.75
11780,I311376,5,1,5.23
11781,I309638,1,4,1200.32
11782,I280797,5,3,15.69
11783,I156302,5,3,15.69
11784,I192388,6,4,143.36
11785,I150701,3,4,60.60
11786,I229322,1,3,900.24
11787,I703738,1,1,300.08
11788,I125107,1,4,1200.32
11789,I278203,7,4,4200.00
11790,I248827,6,2,71.68
11791,I296268,7,3,3150.00
11792,I239145,6,2,71.68
11793,I332141,1,2,600.16
11794,I443501,1,3,900.24
11795,I139031,2,1,600.17
11796,I139204,4,3,121.98
11797,I109203,1,1,300.08
11798,I114576,4,1,40.66
11799,I106419,1,5,1500.40
11800,I903947,2,5,3000.85
11801,I253708,3,2,30.30
11802,I267236,6,4,143.36
11803,I214888,1,2,600.16
11804,I891241,3,5,75.75
11805,I629281,2,2,1200.34
11806,I332770,2,1,600.17
11807,I833336,4,4,162.64
11808,I329107,3,2,30.30
11809,I127841,5,4,20.92
11810,I334401,1,4,1200.32
11811,I319921,1,4,1200.32
11812,I649811,3,2,30.30
11813,I137399,1,2,600.16
11814,I614077,6,2,71.68
11815,I953499,1,1,300.08
11816,I318745,5,4,20.92
11817,I173274,5,3,15.69
11818,I110971,1,5,1500.40
11819,I293798,1,1,300.08
11820,I304076,1,4,1200.32
11821,I273791,1,4,1200.32
11822,I938524,4,2,81.32
11823,I132506,1,1,300.08
11824,I183396,2,1,600.17
11825,I702741,4,4,162.64
11826,I945542,8,5,58.65
11827,I334064,1,4,1200.32
11828,I652859,1,3,900.24
11829,I192852,7,2,2100.00
11830,I124564,5,3,15.69
11831,I336335,3,2,30.30
11832,I113524,7,5,5250.00
11833,I138160,3,5,75.75
11834,I314764,5,5,26.15
11835,I170372,3,5,75.75
11836,I600183,5,3,15.69
11837,I186652,5,4,20.92
11838,I269763,6,3,107.52
11839,I275082,5,4,20.92
11840,I284583,8,1,11.73
11841,I295514,4,4,162.64
11842,I589927,5,1,5.23
11843,I241831,3,2,30.30
11844,I751591,1,5,1500.40
11845,I812461,5,5,26.15
11846,I164745,3,4,60.60
11847,I230397,8,3,35.19
11848,I319613,1,3,900.24
11849,I117021,1,3,900.24
11850,I767257,1,3,900.24
11851,I285556,5,5,26.15
11852,I123730,4,3,121.98
11853,I167345,4,3,121.98
11854,I595453,6,1,35.84
11855,I329281,2,5,3000.85
11856,I970825,3,2,30.30
11857,I176947,1,2,600.16
11858,I130093,3,2,30.30
11859,I277013,6,4,143.36
11860,I857486,1,3,900.24
11861,I337328,6,1,35.84
11862,I465835,3,5,75.75
11863,I279728,7,1,1050.00
11864,I197394,1,3,900.24
11865,I268395,8,2,23.46
11866,I820209,6,3,107.52
11867,I216977,1,2,600.16
11868,I334135,6,3,107.52
11869,I521819,1,3,900.24
11870,I129989,8,5,58.65
11871,I310595,8,4,46.92
11872,I133603,4,1,40.66
11873,I102490,8,4,46.92
11874,I255944,1,5,1500.40
11875,I321717,1,1,300.08
11876,I174484,4,4,162.64
11877,I260780,5,3,15.69
11878,I246892,6,1,35.84
11879,I227239,5,4,20.92
11880,I337617,1,1,300.08
11881,I339621,1,5,1500.40
11882,I138852,4,4,162.64
11883,I339708,1,1,300.08
11884,I239540,2,5,3000.85
11885,I165978,1,2,600.16
11886,I304616,4,1,40.66
11887,I250904,4,3,121.98
11888,I109963,1,3,900.24
11889,I863922,2,3,1800.51
